ID_REF,GSM1116085,GSM1116088,GSM1116091,GSM1116094,GSM1116097,GSM1116100,GSM1116103,GSM1116106,GSM1116109,GSM1116112,GSM1116115,GSM1116118,GSM1116121,GSM1116124,GSM1116127,GSM1116130,GSM1116133,GSM1116136,GSM1116139,GSM1116142,GSM1116145,GSM1116148,GSM1116151,GSM1116154,GSM1116157,GSM1116160,GSM1116163,GSM1116166,GSM1116169,GSM1116172,GSM1116175,GSM1116178,GSM1116181,GSM1116184,GSM1116187,GSM1116190,GSM1116193,GSM1116196,GSM1116199,GSM1116202,GSM1116205,GSM1116208,GSM1116211,GSM1116214,GSM1116217,GSM1116220,GSM1116223,GSM1116226,GSM1116229,GSM1116232,GSM1116235,GSM1116238
206378_at,-0.14547637028747606,2.352375928547717,-0.12292561453593998,0.24813032394520096,-0.0992978854524581,2.3419449440323237,-0.13538289525125424,-0.08799524242904588,-0.07689915355445331,-0.02428361522561906,0.33837383156451417,0.23347737262793355,2.384887551571933,-0.08050145790986818,2.4484442631637444,1.1319052983339644,0.7352304487747199,-0.07841939208976612,-0.07309236059170665,-0.07375953049239425,-0.07772123906675565,-0.07779972964330706,0.3781499640027177,-0.08018543006217416,-0.09457605761044052,-0.2394448754266033,-0.13723981704914323,-0.09922146041739477,2.0880072734734227,1.595067862856772,2.164597551855756,2.072453746067302,1.541291490211571,2.1572235687428942,2.4099425698237584,2.2360652873473614,2.06098999080781,1.577457056128407,1.1882243525511353,2.461808316592377,1.2386979243567096,-0.14288700747787286,2.170381068022707,2.389762229484077,1.1257623779480674,0.09852935057957946,1.9597578024712905,1.7194320503196063,0.06155615794085889,0.0008271726463880968,-0.003663314548951524,2.0520255407490366
1553602_at,-0.4428595712745198,2.162023372631121,-0.649310805736365,-0.46027596381285907,2.1920581767834273,2.1209863454840754,1.1253146723379128,0.6864966989977244,-0.36702537927466716,1.0071651297721813,0.04975674326327939,0.0874551648119214,-0.23975558400385188,-0.45459611888446383,2.1433491014178276,1.3514440781686827,1.1181147501635775,-0.4367672483690992,0.8527714824904459,-0.4379351280168742,-0.44381267572628635,-0.04832955012871154,1.9794749945517363,2.2353715259293847,-0.6605613164454303,0.462700523215839,-0.6692149231407372,-0.4616685248727488,1.7082132896814346,1.8688836841046133,1.8611694817749682,1.9847653354936512,1.3283077942964117,0.9207112633357396,1.4588422147006659,1.92077539485758,1.14485731823968,0.5251307617415448,-0.23897573294866914,1.100182391305485,2.028331609306154,0.7773957164487075,1.976734977330824,0.898915480196161,0.8752080081186071,-0.3647751928246321,1.6383850046592658,2.249366690811582,2.0178352356445064,-0.3499807859961499,-0.3764042474512941,2.33635169904777
202917_s_at,1.7682436548779044,2.3907897872368484,1.1938569595592963,1.4441537865753404,1.8361076853800529,2.1763755979790043,1.108939859749089,1.698153490215081,0.9888079624288844,2.4116625501097078,1.1693893206309314,0.7637612274372834,1.931478799372517,1.7490680437909054,1.147850921603098,1.5375852985268208,1.6842897438085038,0.4475972783840126,1.9142648312587862,0.9314949262110417,1.5068822798553392,1.452066481265263,2.0433365307133435,2.474545329915694,-0.5612404372759083,2.1002682588026746,1.9039717158822016,-0.4772887302997362,-0.5622917897458506,0.472876023620425,0.5766535491859712,0.023291699172981795,-0.6200081750244888,-0.5744032820358576,-0.2565774466883799,0.25430050634737933,0.5610750182477061,0.5668761916248304,-0.19130542982281873,-0.05492054903646093,-0.5014522043625831,-0.48384370356096995,1.8461583505015144,1.2024661477093903,0.04014640009048542,-0.10366407078232076,-0.028528736719711123,-0.37834918937050754,1.8196210680316907,-0.5041985045251578,-0.5067486403904058,2.2717026301069003
209173_at,-0.038495821396080876,1.8261287195547404,-0.5925515499584705,-0.7786862678005516,1.2697516180727157,1.6078886839642652,0.03041067047388679,-0.7507036552468956,-0.7183261460122147,-0.6302423255230313,-0.4757172271128539,-0.6664305155657307,1.9783789167624537,1.0023068857538464,0.6916766505496789,1.243284868674398,1.5587614400978227,-0.729519191033677,-0.7482185248477057,-0.7314931325439863,-0.709348252842568,-0.5381198915178002,1.0674646591053567,1.5309226685735053,0.27707148052277286,0.8815136151930465,-0.7476984842031736,-0.8251243483000347,0.7412486951376149,1.0257286312080098,0.9845657544891048,1.0089766836373357,1.380221528604824,1.1169127791141702,1.5338216185494082,1.5113381591943154,1.770738858564783,1.8439428778036078,1.5658428446191115,1.7718231986321056,1.861248060102508,1.31564797112632,1.5288867647736346,1.7476357763140777,1.4107600856028828,1.134859713697812,1.2847110851239387,1.426826022110557,1.8186489860291286,1.3038530067205478,1.529594905225764,1.6238439735262942
228241_at,-0.2374037249974792,1.3318522090388594,0.05242980966461719,-0.24536029026118267,-0.2441422205789583,0.5241401452998584,-0.22012725042207815,-0.27992664935344047,-0.2785945951688429,-0.2620355524613207,-0.05162239607048891,-0.2633206718508234,1.57049552718414,0.005166471004073192,-0.2744173984053986,0.1652901119458624,-0.26696370594628305,-0.2813972729330798,-0.22128274037750928,-0.281743696420685,-0.2788136242126189,-0.2760779961556603,-0.029831241205008907,-0.28120729876245787,-0.22543535224828481,-0.20308768481239414,-0.19564963728497697,-0.26113932137403273,0.20332517589465604,1.0014223116099346,1.2501566107006146,0.8795058288656201,1.7589230845583845,1.870024449518693,1.9012696131104276,1.6158390092262793,1.9800753690649733,1.716726468777845,1.835113901929073,1.6681377809034312,1.934727417042349,1.4716597886752938,1.6361327206292082,2.225499647606343,1.924647611048163,1.7133069337066464,1.8762824221980106,1.798214213023527,1.1615414825712387,2.0340950832289373,2.2982262301009806,1.6345682274593791
206509_at,-0.3954064963096293,2.162682053580432,-0.3653100743163975,-0.37572454082293283,2.2958700677054455,2.482091818527544,1.864154881413706,-0.36527430113818693,-0.3599239751720773,-0.3508264087884163,-0.1875799816720195,-0.37839858589416875,0.7627725064920899,-0.36155165478065543,1.8528863302773946,1.5937767288513776,1.6960209438242981,-0.36046280866887304,-0.3478482917023913,-0.3624482200595567,-0.3612386394713136,-0.36183560438270157,0.7518057915469296,2.0921641760329592,-0.3529213755373697,-0.07077831899105858,-0.37373912943224963,-0.38321902165803556,1.253743726665905,1.2436132097614154,2.1075690008998613,2.109871899247163,2.082281835552305,1.3911440325252067,0.7043414915324941,2.0236138232870653,1.6435014465639899,2.0812980731515163,0.1895498063177543,1.56846720526744,1.647548287349054,-0.07864841819737123,1.2309338539094268,0.506231866426315,1.9905459916787227,-0.014835775740731583,1.9459636683338715,0.4285414666476348,0.9963087571448672,1.839247806084637,0.9563456454364484,1.6692804931119403
205916_at,1.0141000430886469,2.960616476441553,0.05548402100076821,0.5349693147277033,2.75424588316571,2.6462502411165656,-0.012005350956501348,1.9961919058101696,0.013304292716538435,2.884373630862734,0.34201574590635564,0.41178382139410585,1.5736538749421056,0.25558761497325744,0.6025557969444483,0.025522118385419068,0.072338296965067,0.012292539315492457,1.8737991031992665,0.011739236674295439,0.07266124503727578,0.2824826400916862,2.274363114888364,2.934125701007917,0.09003268959273403,2.6095290127661035,0.05666063600510962,0.04209861384005542,0.09512307389174646,-0.010008944691937471,0.04064421832605203,-0.0280940367356336,0.02115215670902637,0.01861825645015691,0.05012263132647565,-0.02172653960561355,-0.0036538686416177635,0.022529767366700537,0.03220917602045703,1.051302305980231,-0.032314719617809406,0.0022088809769431617,1.461701554413871,1.2861645977105285,1.0042196387815576,0.004582436388771871,-0.0031186330254394656,0.03463919088546907,1.7089691171976176,0.26487632421098506,0.053514715273732305,2.9166684380836196
214451_at,-0.14743830596814544,2.3862612251408857,-0.1205702885764538,-0.14872525548089777,2.3852241229694364,1.9156761148460162,0.7769520728976298,-0.1449256902527718,1.2217251243753733,1.024520146474394,-0.03102594427341321,-0.1564115968015667,1.9641606413612451,-0.16623813987604352,0.7872240984957518,2.0051497476373674,2.215021514332359,-0.16313861861364565,-0.16090884894503077,-0.1644420674791256,-0.16148632629049664,-0.16101727326295512,1.4225976726826577,1.9867176135902556,-0.07156956802589032,-0.2004719397354109,-0.12897317321557844,-0.0757721888706473,1.8973854038222837,1.4222818279304437,2.031171583939172,1.562514540863042,1.8847751842376228,1.8347585749691175,2.2956090671547065,2.037276344448382,2.142259368803671,-0.14036951184956625,0.06188898208683591,2.3280185100124795,-0.008641036722847772,2.0333400702976556,2.0273531623079295,1.3971627419278771,1.3552119590927754,2.014436526172613,1.485827906435576,1.8767376424088948,-0.14213729964180866,2.1704025504561666,1.3775049416781442,-0.10950629404740753
237339_at,-0.25020334370888264,1.4825670996703122,-0.279009637484956,-0.2686610059330703,1.4134045602682548,0.7951256797418312,1.5250547276741218,-0.26348479158692095,-0.20527367977724387,-0.2357552244390846,0.040159237214210664,-0.21689530265244095,1.337108143316097,-0.2100960481011973,1.468935365589215,1.9267470922807721,-0.20093070043037597,-0.20898063810500744,-0.2104923746317584,-0.20887147031814624,-0.20964039125168998,-0.20600700251941984,0.674148786197609,1.3757155684608202,-0.2758672664722852,-0.22144712472199957,-0.2420632239494529,-0.3492028631877482,1.3790879037897268,1.5274018350916367,1.6256718289687389,1.6680692748877504,2.0890985770453723,1.9819717531559697,1.5956673000712265,2.074218533053646,1.7810698003528347,1.8056657773752045,1.3048585551496572,1.401343893032855,1.8304634774819917,2.0687838758381663,0.4377127187711686,0.877741962268147,2.1987410064580972,2.279121722566517,2.0972149646772236,2.115583631422991,-0.148591866268726,2.1539347495898666,2.1971746860379153,1.1146526722461578
205225_at,-0.3677821788350989,-0.09074131442237066,-0.04469427888521116,-0.07342789542069106,0.11036308450634236,0.11670816718443056,0.7192936296004443,-0.09814470361910532,-0.02963065306699153,-0.258971621199955,1.0663991419813708,-0.3595250097727595,0.7408212489415437,1.0582371015948648,0.09467160942762243,-0.33038709636498764,-0.03233944211134776,0.9870499352518323,-0.18720416993433886,-0.22860179144014048,-0.38951194661234434,0.8544500740076495,0.2276924150623677,0.09319711495220451,0.4169556720667179,-0.1657146020635728,-0.45281532394568347,-0.30416963330530133,1.0042111483721785,1.2717795748887957,1.2447487616507336,1.0599161227233242,1.788014360033932,1.9006942765585997,1.3449977384608711,1.686155330385314,1.4105960950986909,1.6474284464535351,1.9927788347653355,2.1101914029127147,2.1439383006646153,1.8136753203399931,1.1347681213028387,1.9024779392304763,2.120703121592306,1.808538371844989,1.6966670490649052,2.3470855879068506,1.6735198640177422,2.1922161036500682,2.3022324172514006,2.2166166090013366
