ID_REF,GSM1116084,GSM1116087,GSM1116090,GSM1116093,GSM1116096,GSM1116099,GSM1116102,GSM1116105,GSM1116108,GSM1116111,GSM1116114,GSM1116117,GSM1116120,GSM1116123,GSM1116126,GSM1116129,GSM1116132,GSM1116135,GSM1116138,GSM1116141,GSM1116144,GSM1116147,GSM1116150,GSM1116153,GSM1116156,GSM1116159,GSM1116162,GSM1116165,GSM1116168,GSM1116171,GSM1116174,GSM1116177,GSM1116180,GSM1116183,GSM1116186,GSM1116189,GSM1116192,GSM1116195,GSM1116198,GSM1116201,GSM1116204,GSM1116207,GSM1116210,GSM1116213,GSM1116216,GSM1116219,GSM1116222,GSM1116225,GSM1116228,GSM1116231,GSM1116234,GSM1116237
205044_at,1.5362418179586228,1.7292492025034223,2.001127356712553,-0.498512851658019,-0.49951837541469574,2.0735927466768995,2.2570766610262516,-0.5122106957183243,-0.5241633759509359,0.9441696096071615,2.0169353503872305,1.7010897030676437,1.9632993596164214,0.5290212399425027,-0.5083118740367869,-0.6137540923961833,-0.6122192183926021,1.4276404179887057,1.9782371885016672,1.6703438805077206,0.4753852491716937,2.1352777617499528,1.560703117039316,-0.4912759811592447,-0.4332069842111636,-0.5129358330428508,-0.4846554773863178,-0.4691061160240549,1.2840873989766124,1.1752926290534884,1.6312106362274414,0.9033081213700939,0.21481923722517618,-0.5548391019028214,0.5616741736659304,-0.5107410840739506,-0.5886377525990008,0.6399454964753195,-0.5635649210412899,-0.5514140366066413,1.4087626763068664,-0.5004102943238633,-0.4967048425955329,-0.4697007286301666,0.029072894423301576,-0.4311983538222252,-0.5071395686954692,-0.4783274456676167,0.6452897585570796,-0.5224061265011668,-0.41515589907928435,-0.4138772402637026
205009_at,-0.5475386254548154,-0.5435750488449377,-0.5471952283354726,-0.5677458531254294,-0.4505555404258166,-0.5280931589996443,-0.5861200172998344,1.2363344425535174,-0.5143887119903849,-0.5483777719365893,-0.26830356505863473,1.3896370734442842,-0.5591464154044262,-0.5189616975726171,1.3724744723458704,-0.05613976596504944,0.7999685988727712,-0.5476667948021757,-0.5369126610717757,-0.26827696387333355,-0.5327217652420515,-0.5480488845546837,-0.5149932843835938,0.10037919005758883,-0.5052572505633578,-0.6101408876268104,-0.5171044511806794,-0.5155760921706471,-0.47198400433071286,1.057929965896717,1.4065747736124248,1.4078467939277364,1.928673819229339,1.4198971308691761,1.6121922628323444,2.435644045278593,1.1135941552842468,0.9993057900720366,1.5781911114382756,2.0213426756603985,1.893076596717199,1.1814223412231397,2.561782029397698,0.8500247747408951,1.5840675551002663,2.0322007958424306,1.9900983743793628,2.4082448244183654,1.4631700044854965,1.0130416748457427,2.108135088429468,2.460092952859961
223864_at,-0.7194777590031409,-0.6128431976545594,-0.6647263542973867,-0.6932949386281073,-0.7143616342055314,-0.7011060437153251,-0.6836324128581623,-0.5916776303966964,-0.7416136257915849,-0.5497223536661682,-0.3579112936148329,-0.7092215184854624,-0.6244465648182165,1.4685612530800278,1.057478008400572,1.7394018043684025,-0.3523158350331353,-0.5491746821029531,-0.5842409290993757,-0.17693976852925491,-0.5371913375007464,-0.4222239290845922,-0.5902376903840307,1.7164529118743892,-0.5711510940734343,-0.6463803262598813,-0.578521153919479,-0.537014434739177,-0.6563687893097043,0.39732294540779106,0.5117887254452482,0.5467694290514873,1.9717017868896403,1.912451478391369,1.4975514960479142,0.7621037097405614,0.46210570602473483,2.13152010367741,0.04288735763858381,1.6695373301759628,1.3497116772113489,0.05408069812748001,0.5158914155183597,1.914826337382302,1.9810800565783238,0.25079172234173974,1.7114123948324096,1.584207192636449,1.794677859045113,-0.5991858197962951,2.2322092782419563,1.6657327091394682
206799_at,-0.30973429481817083,-0.2894620050209208,-0.31256315641127264,0.5530709276511826,0.07963499054002032,-0.34332002108803783,-0.3223484347557145,-0.26053257031385957,-0.26510358181141247,-0.3334713918379797,-0.04264444016610869,1.3636287090000514,-0.34529364545531827,1.892379733007508,-0.31580136231758826,-0.04444994097617627,2.003438743699655,-0.33149045775082053,-0.3205185682127175,-0.04436466091092339,-0.32987013651101627,-0.3292244445883875,-0.3117688335177746,1.4246721797080446,-0.3439218546913939,-0.32825956156438385,-0.2868841104769917,-0.27260335440707784,-0.3803023305282617,1.184355392398793,1.3043688099424893,2.42579435829765,-0.3865570141712352,-0.3791571410805804,0.987353568518113,2.3365183128443756,0.9832820545456123,1.4876429798907527,-0.3683265727934679,2.2614474896889343,2.3766730407120056,-0.376830213585824,2.4254532380366385,-0.3114496424163996,1.0990704539993525,2.223412580586161,-0.32714848414280373,-0.2882900132670173,0.6290920143908703,0.6451953272839022,-0.2856658238305223,-0.29432053216704057
202018_s_at,1.3889109464297056,-1.2530064997872659,0.02507964332936652,-1.1636917403378195,0.036177112252582244,1.0540200824842243,-1.353160848350616,1.7533975285864671,-0.3514100717699168,1.6958002582578362,2.060064742971171,0.8288971783282819,0.007869559213176724,0.14213733476204077,1.454034852341127,-0.5883164791743262,2.0687265432648085,0.8301014400215283,0.9852735204955777,0.7984426833357521,0.7104846924907051,1.9060031497142544,1.2848212779437733,-0.9964723542074997,1.372993962984133,-1.1427491852973768,-1.1061788670376904,-0.7979221752828637,-1.2963495315192843,0.8905218156310486,0.9495257031013812,0.42828768087286967,1.6777363328591393,0.8851075735101822,-0.2805708583143176,-0.44687495620278284,-1.1517093364900175,1.6164127609796846,-1.3367846167470243,-1.2250547962072171,1.405716319648985,-0.7652096896154973,-0.439733289521932,-0.9583258844242958,1.7659830503806409,0.37496702020488626,1.0495115043826642,0.693432544334285,1.1486089158902408,-0.07842270080617086,1.5687851981115362,0.06765078773550254
203757_s_at,-0.6305501614308441,-0.6060781910794104,0.420606750670076,-0.616149684296398,2.3852796646203753,-0.6259359750423035,-0.623390630396709,1.3907471807841965,0.025396541858562216,-0.6450490359152081,0.06679085848015753,2.553454221561445,-0.6113264659741484,1.9001108024739306,1.9229594662911842,0.15022132215301634,1.576066352120877,-0.5947375218921607,-0.36502803442045495,0.06949803430023654,-0.592428430782156,0.8589169966614084,0.6134131112213295,1.9659596076842836,0.8798176926376455,0.5628258848269381,-0.6864133838007878,-0.5835521906532586,0.3751441781343582,-0.6548363256189806,-0.5863759948043318,-0.6567268533826336,-0.45038985825978806,0.588601495195052,0.6774438131134009,-0.12799094125345978,-0.5607055247517395,-0.5923752362757282,1.4146971956500247,0.10631462649544371,-0.05111863597868899,0.6742071896237121,1.9093661471134258,0.3008142206315805,1.284815191152932,1.2138442294785732,1.667136346083055,-0.40461111555910534,-0.5086603193501876,-0.6549961588777309,-0.5405840159119089,1.9135517805769426
220414_at,-0.24869514938799464,-0.7065348841755418,0.9478386126289148,-0.6634782240714644,2.0165545539154293,1.0882632594790609,0.45305067987778885,1.1113299522346498,1.3836139023361345,1.8902863430570105,1.6125562640667592,1.9470970404602541,-0.22889763358812265,1.7472973418058202,1.5381250027966935,-0.7058600540700039,1.4511219065975336,1.380564670007408,2.2175039631200386,1.5297021233312766,-0.5031710828155634,-0.5650130135612058,1.8817135013459185,-0.5664476523781641,1.4128065528275502,0.8114579476704726,-0.6645804465771764,-0.7743228179622011,-0.48502815045963976,-0.5843181533211114,1.0568911576838338,-0.6011314204320494,-0.5493969450449073,1.9593439571903857,-0.5123887621830584,-0.6246879898568433,-0.6232583497814076,-0.579591843211585,-0.6007315211102492,-0.1626518115611555,-0.10801806609096198,-0.008218191594195068,-0.6351728502002928,-0.7044729032975096,-0.771685981809081,-0.4758879515857435,1.14580377314459,-0.7788516777815887,-0.6568024047681621,-0.6278471944990652,-0.697897058824657,1.6810890103402714
229152_at,2.6921926589789824,2.803368922352735,2.404605749095004,-0.30892851334980787,0.2942863162986971,1.0555298956950765,0.5627762206461941,-0.3262814766242025,-0.30099543615765945,2.90348415073095,1.8927113388364014,-0.09526018524065938,-0.25639116945472396,-0.26267795306614117,-0.25337896666872983,-0.39098853134809775,-0.3855300391944858,-0.2852193134535589,-0.2875086904642632,1.208239059310213,2.6953309061172512,2.9649372032991814,0.9791161502119506,-0.30389445625997824,-0.2850829797664046,-0.13405355007035785,-0.20519915609514383,-0.2986340338027982,-0.28627911494615466,-0.2436066708668584,-0.29077298195480683,0.40067803895345,-0.33563190969601153,-0.30812594522920145,-0.33039978290975025,-0.2555191483236805,-0.23151155771592402,-0.21717079722752342,-0.21056247190111965,-0.1475325787625944,0.6798148325675817,-0.32088729281358797,1.0219918086551183,-0.22526335911030515,-0.3910168270190165,-0.4026746434375692,1.1898057158734638,-0.31937990525373094,0.1905569590440331,-0.29045144023982017,-0.21743831993439233,0.5992982148012274
214079_at,-0.2460546667422795,-0.20283901251136682,-0.24397946979310958,-0.25801862828401556,-0.23174483038843818,-0.2547318256626595,-0.27654072776201055,1.1478744581482263,0.799457912978027,-0.2889016835027184,-0.18801617716015306,1.1011812378496988,-0.30216747667095245,-0.297620088573641,1.6434005549970976,0.09483187806950338,2.3991073694681084,-0.2883268152795322,-0.2915826832879814,-0.18641531094222208,-0.28594485008570225,-0.288301036435443,-0.2722124598394561,-0.2896673151721636,-0.2937996638796412,1.1482430956187,-0.28760500764503827,0.024270026028908098,-0.22216541192494066,-0.2928845149144793,-0.3078130435264582,-0.29582072525622405,-0.2639967422282703,-0.27607413068399844,-0.25764483504472413,0.6103185338965396,2.7368102270348915,0.7970475910556993,-0.06372605826912359,2.1823846272113188,1.4619845176046948,1.2240509424314205,1.5024057451363526,1.9218636288472042,-0.3209782992027449,-0.31002744623370904,-0.3058177609939644,0.3159937372784304,1.0721259026769108,0.9250189288826477,-0.31942383490417414,2.7019830086705614
202037_s_at,1.1101776733455524,2.0197365405303422,-0.17185632548466334,2.1683610040120933,-0.7529120262417682,1.4453876355309827,1.5356164983190825,-0.37078045889248845,-0.8700641430802224,0.11903633511609724,0.9521278639092455,-0.8344763216881735,1.3111218946742158,0.7904637069333411,-0.8272320475247549,-1.234814645465372,0.6699335253326618,1.7143605246308184,1.5666967713427824,1.5582840658626833,1.5890787223423053,1.4539820969936765,0.3637473970535728,-0.8586083231486802,-0.7542310553725987,1.4455693915135774,-0.7929996064600554,-0.7819072984937022,1.2722261143989426,1.7519580478875576,1.9551093061477287,1.9239251725625466,-0.01728324834399031,-0.7786850245737015,-0.5070740772122051,-0.7708799033782762,-0.5468630583162295,1.3174314237842903,-0.8522987940386059,-0.8381374064804391,1.7245648247964942,-0.813797683896967,-0.8311735558330234,0.21187209799741324,0.7972977318789031,-0.1683302594223255,-0.3511871639687759,-0.7950482560353017,0.6148484800362718,0.12859669980058014,0.25983230877608937,0.7873556796309711
