ID_REF,GSM1116086,GSM1116089,GSM1116092,GSM1116095,GSM1116098,GSM1116101,GSM1116104,GSM1116107,GSM1116110,GSM1116113,GSM1116116,GSM1116119,GSM1116122,GSM1116125,GSM1116128,GSM1116131,GSM1116134,GSM1116137,GSM1116140,GSM1116143,GSM1116146,GSM1116149,GSM1116152,GSM1116155,GSM1116158,GSM1116161,GSM1116164,GSM1116167,GSM1116170,GSM1116173,GSM1116176,GSM1116179,GSM1116182,GSM1116185,GSM1116188,GSM1116191,GSM1116194,GSM1116197,GSM1116200,GSM1116203,GSM1116206,GSM1116209,GSM1116212,GSM1116215,GSM1116218,GSM1116221,GSM1116224,GSM1116227,GSM1116230,GSM1116233,GSM1116236
206378_at,2.690167815623755,2.7373860940439307,0.20263620138848526,2.7477344568997966,2.6831656299787676,0.20281590349795842,0.21862762359010413,0.22998603623369762,0.2615619689637604,0.6842915588551178,0.26832661733760454,0.8098393015906888,0.2678825259176423,0.6779710019012359,0.6831431177876804,0.2615888210031069,2.731251435823987,0.26593885137724915,1.2470421406898404,0.2605209360537093,0.2629603405512695,1.620729579026944,0.6763867315797891,0.15650439779110048,0.2586041135526629,0.19890789900229033,0.304719392818142,0.3075533157399477,2.429331236494277,2.535975143529872,0.3882168419370048,2.3411739257780426,1.9863490123111514,1.7745008806572347,0.24099743790727413,2.031293129552823,1.9861982277825128,2.696075264279997,2.130075585684341,0.3321539148643703,0.375059342657192,2.6623449717777454,2.0180468119890174,2.5264529972692853,2.0120712004636645,1.5111505375366217,1.4891297997309567,1.8396852389417453,2.390808887739409,1.2811153130791328,0.7851065078110216
1553602_at,1.6572198190201766,2.654733626821014,-0.09827875807296893,2.022569499845492,2.1378399166237116,0.7130963006215891,2.5461657137062566,0.19125159007665382,-0.005868621124653028,0.5152080415162053,2.5051286865592113,1.1727573741907007,2.532592089934969,1.641620690210968,0.500024130701243,1.0591984143227744,2.254585727290114,2.651298066767101,0.007242993589078095,1.040831868120445,0.029080509298637036,-0.0338334476518376,2.562816587587184,0.6282147825288401,1.524527108128065,-0.2824071776213206,-0.16607616340805298,-0.2784727236626461,2.025309517066404,2.287086546941241,1.8024660241951742,2.3219479968134618,0.0495296793594151,1.1742074756122296,0.04493783203827739,0.9318824603003145,2.5626479711428205,2.0685174809346343,0.5579396639291074,-0.020226100591676843,0.702768543404305,2.4053499056069185,1.5977530145041647,0.015444286672379182,0.637313747407823,0.07853908475943383,0.845175669197327,1.833318618102645,1.9484878650142459,0.7574719333670386,0.9469947091264221
202917_s_at,1.4346132596409924,2.656593402765976,0.9375659916133846,1.710305648834554,2.443171055460908,2.455161322623353,1.8812815687472748,1.6248727912089032,2.701843436744836,1.7068253856269249,2.320094489587573,1.8118746729852528,2.8564826176487257,2.8384972169050577,0.8124308026647329,1.52095420367674,2.638872493209715,2.7386738345912445,2.1227179409851886,2.578943198329773,0.7856642944991565,0.9051922702747824,2.595672265933258,2.091463899006609,0.6555544671340271,-0.05836235000785206,-0.07366536929256862,2.0906263435798205,1.234093674094923,0.7683842035885738,0.3613719398474964,-0.06550802025429459,0.6807097831496498,0.3027827336504155,0.7890541898844214,0.860286074839551,0.5246996562577017,1.5966493774193609,-0.12438596266429447,-0.0831760315730743,0.4048432705910454,-0.06810664617056728,2.3545665076796025,1.2038733518404587,2.2175380316705553,-0.1619944054203244,-0.1579344656936288,1.3097491741594327,0.7092109126859695,1.7675062762977487,0.4765269946579952
209173_at,1.933938616880575,2.037526287393556,-0.38923120915175047,2.0633955432853894,1.7100334576730685,-0.32890428144710704,1.7184647549312282,1.711206315296907,-0.30227820044706033,-0.14964737774632764,1.7411695081776113,0.1271470214795558,1.9556032888378934,1.1946997342086525,-0.07594323431318672,-0.15928472671201965,1.323742841036754,1.8683028487238778,-0.3258061669690431,-0.311966447007749,2.406887921346164,-0.34781163151894856,2.202523012739589,-0.410986611604498,-0.1878028704825978,-0.40499618596726994,-0.41938250184005144,0.059906872611003914,0.39089393287496443,1.2248266845689113,0.2881803732325805,1.4066373197751803,1.823867035352789,2.057177184940133,2.0356452893175883,1.7722170411256375,1.8299526173632716,1.997759775128692,2.045824808316941,2.27878088767822,2.13487347017215,1.5317568859107051,2.0388097919630392,2.1354488342895053,1.6217371950482464,1.6698243576256244,1.8604690449722017,1.5110459906248481,1.951332316735991,2.2097814523739103,1.2996505750919811
228241_at,0.13562866029391252,1.60931194157562,0.13329980046110945,2.277287945365951,0.6240433130024458,0.18092520754095687,0.13083013624302198,0.6560640182083669,0.1414642198173761,0.3446851776074781,0.6266180217619363,0.3731500133374015,0.10862103820217328,0.31840616233483054,0.3433151285887561,0.09291799675757195,0.8899065773125143,0.13363728398774422,0.0984473626177973,0.11683015736329194,2.2690855311755596,0.08870057016976052,1.9933771348467797,0.16665479484187085,0.11630269966603524,0.1399086666085172,0.19597563183471522,0.10472545020929802,0.38157145657156843,1.6347997703023824,0.41312057883629816,1.0914200025572598,2.2348231307562973,2.4716203469611795,2.341633314450788,2.194548606584405,2.2291462555400594,2.2897144911148812,2.4431689211727114,2.4729613411067475,2.7660356116206333,2.0399319816004153,2.3596249859038254,2.5042959043081865,2.4740788362280544,2.117508492921524,2.2610395663021516,1.465215415663611,2.293044626576375,2.383137083256118,1.5078009197463653
206509_at,1.4533725488839515,1.6334905011738812,0.10524691307896439,2.0410587921735246,1.1028356472464171,0.10540789238091164,0.09946283732705208,2.6327248015390174,0.8995076097687793,0.2952382625549955,2.9236278150996275,0.7970979438466352,2.0895090904123874,0.29226461711624674,0.9046075234874157,0.210254606068647,1.9771813108313787,2.951553252340209,0.1004756654351373,0.11289566574509968,0.11910901963553777,0.15843044995980526,1.743714370711384,0.0664218356023678,0.10682764039114145,0.12599535644106163,0.09519912164908662,0.11349710230376364,1.791382130676892,2.7643030226445586,1.4085062759370544,2.634826475758885,0.14649115173204685,0.19340543913149566,1.0751427356642045,1.3621844818017175,1.618235476490736,2.610187699266395,2.7699820146854774,2.2162802906958907,2.44750917135409,2.5224092632323503,1.1649199980307614,1.2830229100691297,1.3123412654362827,2.7328897005284523,1.3064722283861208,2.2721535234134347,0.6452139724593523,0.08812497565795807,2.0361846966423425
205916_at,0.5908010993873251,3.2868935586057573,0.43652451437471107,1.369891868998988,2.264704192233407,2.846148483275121,1.9028826573187363,0.4826993135661959,2.9046630605543626,1.1269084495227952,2.573336405493092,0.4380173023168793,2.9571477682336207,3.512347447057578,0.8070882310202946,0.47198782610824763,2.7439117054506803,3.3311803536827904,2.27430229927458,3.2971465953038566,0.47613872510628863,2.0438257778675664,2.834472668356801,1.3259709311785832,2.3734270320395536,0.4712899872669012,0.5327404561116778,1.4850601199805473,0.5849247995000002,0.5022433178801503,0.5633347046026806,0.5588676326668126,0.49111854722489967,0.4836365404890398,0.5061209531247839,0.46911516913027784,0.46813277464488723,1.1108220221217904,0.5125979815939797,0.4214563896713215,0.42817574211358034,0.4372878461817502,2.4202499857535837,0.8746272872963656,2.431110526167936,0.43484924947985426,0.4612469797346438,1.4449468076828287,0.4924013060012258,0.49815113671341993,0.5151499488778679
214451_at,2.4225158480120843,1.8459978220548947,0.49539380647952935,2.6134133590703437,0.2061884377694876,0.211567226758683,2.611551289262515,0.21450175449380504,0.19548035784927942,0.6568470440702028,2.570420759963014,1.0060629157008925,2.7990075067518765,0.32973323394331966,1.3485211238644377,0.18950523511150075,0.5112850402065918,2.55399211874711,0.1901180682128114,0.225172121607779,0.20154033440108532,1.711879297833065,2.6164068130652067,0.23520137101576621,0.2407757951873032,0.22513205175115492,0.22245915660928461,0.24480399430322586,1.6089280509136596,2.4018916571025923,1.5205575177046675,1.8032762837423757,2.347608786628809,1.9578115784394075,0.2726643299089626,1.7606796691005078,2.3463359794183947,2.560238302279699,2.4447664036904397,0.2275409572493835,0.23114724434555745,2.3550099248523297,1.1670423861632448,0.27427183827470825,2.1183361381765566,2.470481823441589,2.4273006603030867,0.19312330745962303,2.160836113752448,0.20270943139435493,0.2491574663729209
237339_at,1.459360024717308,0.0272020681623657,0.023033045310648648,1.6926420923885643,1.86319302723154,0.022111052154223376,2.10694096316492,1.9406760505626237,0.08021252153448777,0.3299362071921371,2.149051250340232,1.162997961942367,0.9865282344813104,0.32786913888004876,0.33451650781479003,0.08030745004480178,0.17785836045627512,1.9432106417880088,0.07529047827470436,0.06292841301905772,0.07795796941452915,0.07494398921205825,0.2913738730898131,0.07904490085762506,0.05597489963855362,-0.02707117171820883,0.09899887372563776,-0.03371569279764075,1.2549504634580693,2.016777864068638,1.4639450717654765,1.6789178030099108,1.6900149458656228,1.5161842309912967,0.0006356125871520568,2.3332529049663675,2.5428075914846278,1.8989146256627163,2.6850104999350712,-0.05019504486688353,2.4044730198294815,2.465369659195943,1.7689408825534803,2.198169634789478,2.2204303704581223,2.8340245290005472,2.3433627913148136,1.5125745743866053,2.0848321131127787,0.07363634898248206,0.03644335864143833
205225_at,0.32526725326693484,0.11431941460636019,-0.0322144194305205,0.4751424820424637,1.4518571354267784,0.12852450412518324,0.5046513972859858,0.5972805671618676,1.265671291085639,0.08772143684334033,1.547359191312829,0.3918811085192764,0.016310718112099165,0.08183297180925253,0.12492864017868066,0.7501594838768362,1.2627817575571993,0.11835287046169651,0.4332287874702656,0.31684123080499094,-0.04877870011001195,0.04115119358909691,-0.05054809348051337,0.9052548987387233,0.19369478172175292,0.01404903384416012,0.017081260386349717,0.5160668383859944,1.5621659697062986,1.9326897838605137,0.5553430904207112,1.5370472428524882,1.8109155659261722,2.350473524168764,2.622065893673134,1.97367359562644,2.4500256834284215,2.0278446200797724,2.691367134017769,2.858389306612269,2.479396662091985,2.1384079235671467,2.334277867108127,2.6132902733275025,2.4575884131571772,2.5356177095095274,2.4177532801519392,1.5787968404588733,2.0348841420914443,2.494355646366788,2.4911212713884527
