ID_REF,GSM1116186,GSM1116187,GSM1116188,GSM1116189,GSM1116190,GSM1116191,GSM1116192,GSM1116193,GSM1116194,GSM1116195,GSM1116196,GSM1116197,GSM1116198,GSM1116199,GSM1116200,GSM1116201,GSM1116202,GSM1116203,GSM1116204,GSM1116205,GSM1116206,GSM1116207,GSM1116208,GSM1116209,GSM1116210,GSM1116211,GSM1116212,GSM1116213,GSM1116214,GSM1116215,GSM1116216,GSM1116217,GSM1116218,GSM1116219,GSM1116220,GSM1116221,GSM1116222,GSM1116223,GSM1116224,GSM1116225,GSM1116226,GSM1116227,GSM1116228,GSM1116229,GSM1116230,GSM1116231,GSM1116232,GSM1116233,GSM1116234,GSM1116235,GSM1116236,GSM1116237,GSM1116238
205044_at,1.159177871129836,-0.015106649849591536,0.1088334171699975,0.04097202193901206,1.3196782493061034,0.25497750719232026,-0.03823988600120776,0.8130527922132369,1.4708283490551346,1.2080254490731839,-0.002870844926346372,-0.06025067834578568,-0.18940333507674445,1.0848947220986433,0.49558751356959213,-0.051978748946470366,0.7168594606533589,-0.01480064179980023,1.8992745267748479,1.412659240871296,0.08139655952306701,0.0667154054873279,1.2029556998180584,1.3925946916442795,0.11006999434768139,0.2222029052843909,0.09671071003111187,0.15112314010769323,0.5723584871653595,-0.18322944760045246,0.37370103817627753,1.5162780414126873,0.18486902027943153,0.15036763819242405,0.03388221381151746,0.10769341422228174,0.08420234551363992,0.8970940167762481,0.1284036575074855,0.16093563257341492,0.26953464932878346,0.04783494846245928,1.370696769145108,-0.013553038922499705,0.2826486857334839,-0.025875130715141803,0.09682134743935145,0.7051893718728253,0.2898523434717728,0.20079383943629026,-0.05452287191471039,0.10852881142819093,1.33077480280391
205009_at,2.1832117357143543,1.7225972739102382,-0.0406669755285074,2.972164721958558,2.1281639295286565,2.610870933641694,1.7484649280939626,2.0859855164263035,1.4381379199058828,1.6152830904405244,1.9292649326345703,2.190662146811971,2.185621070506192,2.6136407516755855,2.972191153370943,2.578918241201772,1.6207726041003339,2.807552422187264,2.378173496349818,2.6297102641865,2.7988424615874234,1.718956780124608,1.286967444097921,1.2363557826089282,3.14413891060956,-0.003762490767209359,0.918697243891918,1.229144209629808,2.9180608820784273,2.4166096967507134,2.1316323925975587,2.095968102173676,0.42881220783730056,2.617346243724614,1.7287522691243278,2.221473212166608,2.3862113118203454,1.6406165373586237,2.0075821132973255,2.665188788958924,1.9485838376835165,0.4876469298125773,1.9109587779278714,2.3433232291689117,1.1662328929702657,1.6083289463801846,0.6535567463170491,2.8090865406217156,2.5114535130024143,1.3973930892789117,0.44107786601954724,3.12520972009838,2.291548490242781
223864_at,2.1128059894693165,1.4113065566142384,0.12581378835850043,1.2835829454860255,2.1229968795802576,2.4583757702654356,0.9862287532212152,1.5810886684127066,2.3846649538580573,2.580068819598568,1.8372151041905838,1.6926520117421284,0.5040836363567032,1.2473798082173764,2.462934653767561,2.194511761017897,1.943627464940329,0.0888207412468549,1.9715732298245099,2.262393969667779,2.2405410877402425,0.6562172893203307,2.1215205082194615,2.4284865209859214,1.2090533610151446,0.4376696951477294,1.781060667209808,2.4629970649193806,1.5494229433864413,2.1541908901167375,2.5995140124686738,2.461746032930898,2.0213142853371555,0.9822668455271326,2.1388607299117677,2.8427968339084946,2.31476519558018,1.65173691597382,2.123936177768895,2.094486106149766,2.5011401315213106,1.8425861983455833,2.276174976281011,-0.00859134442608711,1.6568451658681576,0.12676956490996982,2.666064865283745,0.1531535195127135,2.8926945646670177,2.3351703969812396,-0.19496107479097147,2.1925431889024507,1.1752240327352332
206799_at,1.5895965733079058,2.4702052844837956,0.15856801066707615,2.8975423737277497,2.4007544020856937,1.4622366182832334,1.5401434871947397,1.638920594581133,1.7002535082658596,2.0148111041606835,0.7483396212302795,2.8486883946684123,0.3295380515002314,1.283717488039513,1.6699497970110615,2.84221374597863,3.462007794737593,0.1607181254424922,2.936701782775148,0.7812095909443787,-0.03303185010481002,0.17610907264669518,0.2949718500453088,3.063282465593888,3.1201978729062407,2.826674538913829,1.5628601359207739,0.32107257925340726,3.1946208088760493,2.297317373353495,1.6298557112235161,0.9946680117856405,1.902472616567413,2.7472227110608523,0.13034749714332117,1.3299955678415167,0.3922045806606782,2.422564423640519,0.29106330041297757,0.46396724015464996,0.3613003065479039,0.22489732636149362,1.002746557210514,0.2502555003080953,1.7585034842034166,1.254824868469187,0.2082034205117077,0.2783719437775821,0.3475572284783316,0.0743132592935769,0.28330513881628894,0.2474985051269213,1.6952648522531906
202018_s_at,0.3464928423547292,1.2769408289819095,-0.22720237489685347,0.01680922520309025,2.1458583559420035,-0.15199951555867885,-0.522413427698351,0.791574248298003,1.86185029799115,2.181589705790436,-0.6018260296368028,-0.36169766411610793,-0.804496737349985,0.8342017471531264,1.5172257371099465,-0.6674607603586755,1.106417411614264,0.0059124500913942946,1.8886029120003351,1.2842885629592213,-0.010189627739026541,-0.08108313441581294,0.9294106739441861,1.3858176582526962,0.11106010954815226,0.0030726675408188076,1.3698506235055172,-0.23397172410169031,-0.04361418612507606,-0.6123442318882959,2.2953137892015563,1.3548720162779775,0.7575406818731347,0.9253200998655913,-0.5702599954036367,1.1055475461546616,1.466719642015041,0.9860772295982765,1.1300344980538883,1.3111648007542351,0.984377865659301,2.575691302606245,1.6482515867934338,2.0934463804125634,0.6703160326233462,0.6658753320618197,-0.37940331966322294,1.2362272684943751,2.0891240444282406,-0.34495863356612166,-0.4749768426015777,0.6112005289208893,2.1267052408036533
203757_s_at,1.4071619502596782,0.05755486983312874,0.5836470621415238,0.49959112879041834,0.4796349218733308,1.0668438092033998,0.012749264793871284,2.854434684078937,0.10518569224428787,0.2169082362166872,1.4366807784692548,2.6679230038244937,1.9332867596578334,2.2570267380366893,0.08690028627153856,0.7484683052772745,0.7146385301817273,1.8199526901262848,0.5153530873115089,1.4591748107105358,1.7292708514733244,1.3048961259061274,0.14925923499957594,-0.03205808033611701,2.3557563509627695,2.0573153251973033,2.6907716598765017,0.9388836414187066,2.766685279576115,2.4227718660197617,2.029472071569033,2.3089700890479885,0.6468572921094453,1.6020798357725425,-0.008902586101609211,2.0584491627612023,2.3472055492102166,0.0394630484995564,1.0269229330657366,0.370408973661411,0.9442041357034211,0.4442645740163952,0.2939546738267088,2.028736970813104,2.7164565255211124,-0.2679447064217133,1.892862294350953,0.1434551660284099,-0.06094756934338563,2.2427404139867284,2.889840616843057,2.6305200877953823,1.4569298218111213
220414_at,0.0865290762534654,0.05909606448593108,1.5362227101735044,-0.07561859907329249,0.24741690393613813,-0.09794119942502433,-0.16424442052485244,0.10510683095306705,-0.22082221878749786,-0.016774232725664806,2.203957315091567,1.6844567274244167,-0.0918668033512513,-0.041011864239730134,-0.106187401553416,0.40615214862261406,2.1581479356758067,-0.048952492730047203,0.416888905137188,0.3787821616195717,0.7347585785899072,0.5176489841087248,0.03662171009011628,-0.2371484666414242,-0.2035250036495121,1.066585758381335,1.578725910220335,-0.22438041787896745,0.6801546521212577,-0.031011958390826377,-0.12602148054518914,1.247150914366498,0.5519296000687776,0.07230102148165707,-0.09533400843268214,0.6637130247771226,1.6356650986425525,-0.3006177767631073,-0.22437170822818076,-0.049084761801034826,1.4970586940883335,2.541660401254036,-0.10216163447301285,1.9031100107760208,0.012158632692760074,0.05843515463543203,0.0439287931351644,0.0743656259423614,-0.15430353820818787,-0.15623381731739983,2.00401350245647,2.348556714177503,2.2978176953659997
229152_at,0.43218219984889905,0.3301968396384203,0.3920744658554154,0.5173440397354203,2.680187765834293,0.5202178325436626,0.22931853356341136,0.2887648208683986,0.8137435559741989,0.36093090582269993,0.43404822027942147,0.44115734323851197,0.4629990357105678,0.4048930684438943,0.6027615394081562,0.44796640990026826,1.263532981098142,0.31857833760722454,1.5198444289502644,0.48718415786317404,0.5283922139287619,0.4923362498927204,0.33476155006417496,0.3117302912574613,1.5563933871043765,0.3957423743717128,1.0696547363403996,0.41837925111858687,0.33618942925535555,0.4691745589359545,0.21873977273664647,0.20285302672343142,0.2509213597633727,0.23748246764771563,0.1333471403590455,0.17467828727107915,1.891010799188516,0.4053007093496861,0.14105174876286664,0.3984443436340315,0.32296689726633176,0.4998812627364583,0.7716089345596002,0.36724992834311476,1.2663630096442806,0.3995448593873896,0.45924299341126995,0.4404249291243102,0.5459304352703422,0.3522857188761196,0.5315030408573836,1.2744735479095628,0.8088484289913044
214079_at,0.34511241372643486,2.912286685493239,0.5370950446879144,1.2861133898067112,1.719307159131434,0.9792214440748815,3.3258836345992697,0.2753180367896261,2.8645585147370975,1.5285933455369325,2.9000141547065934,2.33777281663191,0.34987081448704516,0.20978995356408547,0.3266859459161602,2.6331789497457736,0.9721994938689431,2.5903675816565768,1.8452237243221123,2.6943190007006805,3.0617948840817504,1.9322762844507286,1.62596530135046,0.29616461768159574,2.022240079505367,2.705457301935886,2.44650841969084,2.439919041673357,0.43360392698736716,0.25873624891347713,0.37882748566884905,1.998184493491335,1.6993172216423762,0.29785448091936007,1.8388244605774948,0.953783346628921,0.30672816895324806,1.9235729963319512,2.8601678423673933,0.8792032313958876,2.1715369448200823,0.16190964314504264,1.864995559155411,3.050207727643656,2.506222869970638,1.4836930091634262,0.1985292900966471,3.102342916596405,0.309794767596398,0.18090454948310553,0.3855688042155524,3.1477275769543507,1.976642948421716
202037_s_at,0.252667360087932,-0.29973577862331957,0.03586647674540544,-0.01155884713805122,1.949462486161933,0.024079407169064204,0.15039044858936845,-0.26914509045352997,1.6584174471913529,1.9387306908973319,0.9006465781361458,-0.3283097373237007,-0.17317858127101715,1.53481533877435,1.3228091669398063,-0.28220649042314183,0.8232068502320942,0.6943231471507116,2.376126280665437,1.8874210142811272,-0.16241524999938695,-0.1979538440199171,1.0312901448224985,1.6092651803294435,-0.15849686962134824,0.3683520024612733,0.017701663959745262,0.8230298778852505,-0.146666810186876,0.5714302021631961,1.4636051279303155,1.9035030856849247,-0.392250989368787,0.6665035338791653,1.0822309384895967,0.7115188479578491,0.3662659350356554,2.2099336697035614,0.9442390149026048,-0.23951249894711402,-0.27443776760413163,-0.17668984569741997,1.2962748372630153,-0.24691592970364662,-0.24444581457122405,0.6550919841155678,-0.1751937976777167,-0.3016878159183686,0.8315298267422826,-0.17546124927216322,0.7902263948850722,1.3038797636163186,1.1675479829323707
